CRASH_DATE,LATITUDE,LONGITUDE
2022-08-09,41.8832,-87.6675
2022-08-09,41.9622,-87.8368
2022-08-09,41.8847,-87.6877
2022-08-09,41.9472,-87.7400
2022-08-09,41.7980,-87.6645
2022-08-09,41.8128,-87.6649
2022-08-09,41.9161,-87.7051
2022-08-09,41.9081,-87.6678
2022-08-09,41.7095,-87.6358
2022-08-09,41.8819,-87.7479
2022-08-09,41.8737,-87.6993
2022-08-09,41.9670,-87.6804
2022-08-09,41.8515,-87.7359
2022-08-09,41.9084,-87.7071
2022-08-09,41.7562,-87.6421
2022-08-09,41.9541,-87.6743
2022-08-09,41.8456,-87.7037
2022-08-09,41.9674,-87.7279
2022-08-09,41.9129,-87.6333
2022-08-09,41.9320,-87.6776
2022-08-09,41.8832,-87.6826
2022-08-09,41.7364,-87.6275
2022-08-09,41.8472,-87.6463
2022-08-09,41.8958,-87.6779
2022-08-09,41.8582,-87.7052
2022-08-09,41.9550,-87.6795
2022-08-09,41.7818,-87.6074
2022-08-09,41.8089,-87.6537
2022-08-09,41.8528,-87.6240
2022-08-09,41.7357,-87.6729
2022-08-09,41.7178,-87.6818
2022-08-09,41.9387,-87.7489
2022-08-09,41.8673,-87.6470
2022-08-09,41.6925,-87.6423
2022-08-09,41.8895,-87.7458
2022-08-09,41.7373,-87.5657
2022-08-09,41.9530,-87.7877
2022-08-09,41.9905,-87.7019
2022-08-09,41.9167,-87.7520
2022-08-09,41.8665,-87.6958
2022-08-09,41.7726,-87.6505
2022-08-09,41.9677,-87.7625
2022-08-09,41.8856,-87.6607
2022-08-09,41.8622,-87.6858
2022-08-09,41.8642,-87.7294
2022-08-09,41.7618,-87.7417
2022-08-09,41.8011,-87.6902
2022-08-09,41.8084,-87.7238
2022-08-09,41.9108,-87.6652
2022-08-09,41.7496,-87.7019
2022-08-09,41.7229,-87.6434
2022-08-09,41.9459,-87.7374
2022-08-09,41.8585,-87.7126
2022-08-09,41.8258,-87.6179
2022-08-09,41.8595,-87.6639
2022-08-09,41.9933,-87.7124
2022-08-09,41.7802,-87.6253
2022-08-09,41.7355,-87.6728
2022-08-09,41.8656,-87.7645
2022-08-09,41.8821,-87.6321
2022-08-09,41.7423,-87.5756
2022-08-09,41.8870,-87.7652
2022-08-09,41.8062,-87.6063
2022-08-09,41.8383,-87.6176
2022-08-09,41.9142,-87.7474
2022-08-09,41.8085,-87.6845
2022-08-09,41.7332,-87.5850
2022-08-09,41.9528,-87.7873
2022-08-09,41.7791,-87.6880
2022-08-09,41.9647,-87.7453
2022-08-09,41.9301,-87.7271
2022-08-09,41.9539,-87.6897
2022-08-09,41.9095,-87.7656
2022-08-09,41.6853,-87.6358
2022-08-09,41.9039,-87.6346
2022-08-09,41.9152,-87.7327
2022-08-09,41.6908,-87.7396
2022-08-09,41.9601,-87.7866
2022-08-09,41.7409,-87.6339
2022-08-09,41.8163,-87.7312
2022-08-09,41.8997,-87.6327
2022-08-09,41.7662,-87.5629
2022-08-09,41.8843,-87.6581
2022-08-09,41.9320,-87.7170
2022-08-09,41.8776,-87.6609
2022-08-09,41.9981,-87.6677
2022-08-09,41.9093,-87.7071
2022-08-09,41.7278,-87.5756
2022-08-09,41.8014,-87.7269
2022-08-09,41.8894,-87.6143
2022-08-09,41.6926,-87.5988
2022-08-09,41.8778,-87.7287
2022-08-09,41.9039,-87.6377
2022-08-09,41.7138,-87.6597
2022-08-09,41.7854,-87.7228
2022-08-09,41.9356,-87.7884
2022-08-09,41.9098,-87.7271
2022-08-09,41.9545,-87.6496
2022-08-09,41.8877,-87.6175
2022-08-09,41.9971,-87.7960
2022-08-09,41.9856,-87.6554
2022-08-09,41.7148,-87.6141
2022-08-09,41.8244,-87.7242
2022-08-09,41.9093,-87.7659
2022-08-09,41.9760,-87.6748
2022-08-09,41.8777,-87.7738
2022-08-09,41.8831,-87.6543
2022-08-09,41.9395,-87.6883
2022-08-09,41.7946,-87.6314
2022-08-09,41.9462,-87.6881
2022-08-09,,
2022-08-09,41.7893,-87.7414
2022-08-09,41.8956,-87.7067
2022-08-09,41.7063,-87.6815
2022-08-09,41.6940,-87.6547
2022-08-09,41.8095,-87.6067
2022-08-09,,
2022-08-09,41.8824,-87.7011
2022-08-09,41.9327,-87.7701
2022-08-09,41.9981,-87.6753
2022-08-09,41.8591,-87.6958
2022-08-09,41.7937,-87.6531
2022-08-09,41.9328,-87.6491
2022-08-09,,
2022-08-09,41.9741,-87.7661
2022-08-09,41.7004,-87.6709
2022-08-09,41.7354,-87.7019
2022-08-09,41.8226,-87.7046
2022-08-09,41.7865,-87.6937
2022-08-09,41.7574,-87.5994
2022-08-09,41.7206,-87.5853
2022-08-09,41.7647,-87.6247
2022-08-09,41.9392,-87.6380
2022-08-09,41.9026,-87.6549
2022-08-09,41.8825,-87.7651
2022-08-09,41.8452,-87.7040
2022-08-09,41.7079,-87.5857
2022-08-09,41.8735,-87.7106
2022-08-09,41.9008,-87.6242
2022-08-09,41.8821,-87.7258
2022-08-09,41.7275,-87.6530
2022-08-09,41.7585,-87.6055
2022-08-09,41.8318,-87.6755
2022-08-09,41.7332,-87.5857
2022-08-09,41.7783,-87.7545
2022-08-09,41.8107,-87.5938
2022-08-08,41.8384,-87.6300
2022-08-08,41.7732,-87.6107
2022-08-08,41.8880,-87.6138
2022-08-08,41.9690,-87.6693
2022-08-08,41.8615,-87.6949
2022-08-08,41.8987,-87.7607
2022-08-08,41.8380,-87.6464
2022-08-08,41.8673,-87.6434
2022-08-08,42.0085,-87.6892
2022-08-08,41.9153,-87.7249
2022-08-08,41.9596,-87.7534
2022-08-08,41.9251,-87.6774
2022-08-08,41.8992,-87.7214
2022-08-08,41.8987,-87.7533
2022-08-08,41.7781,-87.7555
2022-08-08,41.7757,-87.7423
2022-08-08,41.9974,-87.7006
2022-08-08,41.8875,-87.6244
2022-08-08,41.8809,-87.6176
2022-08-08,41.8953,-87.7259
2022-08-08,41.8776,-87.7456
2022-08-08,41.7253,-87.6821
2022-08-08,41.8524,-87.6662
2022-08-08,41.8567,-87.6320
2022-08-08,41.9908,-87.6644
2022-08-08,41.7516,-87.7085
2022-08-08,41.6995,-87.6428
2022-08-08,41.7973,-87.6897
2022-08-08,,
2022-08-08,41.9991,-87.6898
2022-08-08,41.9681,-87.7485
2022-08-08,41.9467,-87.7105
2022-08-08,41.9327,-87.6322
2022-08-08,41.9306,-87.6585
2022-08-08,41.8313,-87.6754
2022-08-08,41.8806,-87.7449
2022-08-08,41.6528,-87.5434
2022-08-08,41.7372,-87.6256
2022-08-08,41.8777,-87.6547
2022-08-08,41.7364,-87.6256
2022-08-08,41.7871,-87.7032
2022-08-08,41.9183,-87.6386
2022-08-08,41.7813,-87.6729
2022-08-08,41.9047,-87.6703
2022-08-08,41.9575,-87.7200
2022-08-08,41.6793,-87.6626
2022-08-08,41.7710,-87.6188
2022-08-08,41.7602,-87.6114
2022-08-08,41.7510,-87.6150
2022-08-08,41.7363,-87.6286
2022-08-08,41.9390,-87.7259
2022-08-08,41.7353,-87.5655
2022-08-08,41.8024,-87.5879
2022-08-08,41.8153,-87.6653
2022-08-08,41.9665,-87.8367
2022-08-08,42.0051,-87.6902
2022-08-08,41.9773,-87.7704
2022-08-08,41.7714,-87.5837
2022-08-08,41.9152,-87.7071
2022-08-08,41.9010,-87.6199
2022-08-08,41.7706,-87.7224
2022-08-08,41.7904,-87.6706
2022-08-08,41.8806,-87.6332
2022-08-08,41.7594,-87.6590
2022-08-08,41.6990,-87.6812
2022-08-08,41.8378,-87.7050
2022-08-08,41.9364,-87.6493
2022-08-08,41.9098,-87.6377
2022-08-08,41.7755,-87.6837
2022-08-08,41.8870,-87.6339
2022-08-08,41.9384,-87.7666
2022-08-08,41.8767,-87.6473
2022-08-08,41.8987,-87.7460
2022-08-08,41.9454,-87.7518
2022-08-08,41.8739,-87.6812
2022-08-08,41.9239,-87.7782
2022-08-08,41.7933,-87.6020
2022-08-08,41.8372,-87.7341
2022-08-08,41.7712,-87.6119
2022-08-08,41.9476,-87.7105
2022-08-08,41.7138,-87.6650
2022-08-08,41.9596,-87.7575
2022-08-08,41.7566,-87.6056
2022-08-08,41.9028,-87.6961
2022-08-08,41.9545,-87.6621
2022-08-08,41.6811,-87.5394
2022-08-08,41.7994,-87.5922
2022-08-08,42.0128,-87.6703
2022-08-08,41.7213,-87.6636
2022-08-08,41.9092,-87.7899
2022-08-08,41.8662,-87.7107
2022-08-08,41.7211,-87.6797
2022-08-08,41.8397,-87.6582
2022-08-08,41.7934,-87.6839
2022-08-08,41.7492,-87.6151
2022-08-08,41.7930,-87.7526
2022-08-08,41.8682,-87.7107
2022-08-08,41.9368,-87.7666
2022-08-08,41.9533,-87.7698
2022-08-08,41.7563,-87.6276
2022-08-08,41.8951,-87.7460
2022-08-08,41.9454,-87.8071
2022-08-08,41.8996,-87.7026
2022-08-08,41.6995,-87.6428
2022-08-08,41.8795,-87.6292
2022-08-08,41.8750,-87.6735
2022-08-08,41.8013,-87.6746
2022-08-08,41.8659,-87.6243
2022-08-08,41.8648,-87.6862
2022-08-08,41.7642,-87.7076
2022-08-08,41.8648,-87.6862
2022-08-08,41.7895,-87.7232
2022-08-08,41.8804,-87.6427
2022-08-08,41.8907,-87.6394
2022-08-08,41.9390,-87.7470
2022-08-08,41.9762,-87.9053
2022-08-08,41.8673,-87.6275
2022-08-08,41.8448,-87.6758
2022-08-08,41.7711,-87.7366
2022-08-08,41.8742,-87.6567
2022-08-08,41.8922,-87.7654
2022-08-08,41.8739,-87.6570
2022-08-08,41.8624,-87.7060
2022-08-08,41.7320,-87.5857
2022-08-08,42.0091,-87.6900
2022-08-08,41.9223,-87.6303
2022-08-08,41.8758,-87.6175
2022-08-08,41.8768,-87.6353
2022-08-08,41.9679,-87.6883
2022-08-08,42.0124,-87.6904
2022-08-08,41.8209,-87.6849
2022-08-08,41.8617,-87.6507
2022-08-08,41.8218,-87.6919
2022-08-08,41.8963,-87.6489
2022-08-08,41.8215,-87.6925
2022-08-08,41.7580,-87.6313
2022-08-08,41.7208,-87.6819
2022-08-08,41.8906,-87.6243
2022-08-08,41.9373,-87.7830
2022-08-08,41.9604,-87.7818
2022-08-08,41.9531,-87.7152
2022-08-08,41.8769,-87.7453
2022-08-08,41.9701,-87.7190
2022-08-08,41.7285,-87.6508
2022-08-08,41.7563,-87.6265
2022-08-08,41.7969,-87.7231
2022-08-08,41.8577,-87.6304
2022-08-08,41.8732,-87.6757
2022-08-08,41.9530,-87.7877
2022-08-08,41.6591,-87.5591
2022-08-08,41.9209,-87.7268
2022-08-08,41.8967,-87.6313
2022-08-08,41.7442,-87.5942
2022-08-08,41.8659,-87.6452
2022-08-08,41.6888,-87.6414
2022-08-08,41.8998,-87.6568
2022-08-08,41.8586,-87.7029
2022-08-08,41.9248,-87.6874
2022-08-08,41.8312,-87.6221
2022-08-08,,
2022-08-08,41.7547,-87.7414
2022-08-08,41.8230,-87.6725
2022-08-08,41.7493,-87.7221
2022-08-08,41.7583,-87.6248
2022-08-08,41.9009,-87.6242
2022-08-08,41.7918,-87.5800
2022-08-08,41.9286,-87.6927
2022-08-08,41.7771,-87.7397
2022-08-08,41.8244,-87.6412
2022-08-08,41.9009,-87.6240
2022-08-08,41.9753,-87.7382
2022-08-08,41.9292,-87.6475
2022-08-08,41.8672,-87.6450
2022-08-08,41.7363,-87.6227
2022-08-08,41.7376,-87.5465
2022-08-08,41.8744,-87.7127
2022-08-08,41.9686,-87.7037
2022-08-08,41.9952,-87.6603
2022-08-08,41.7362,-87.6258
2022-08-08,41.9332,-87.6336
2022-08-08,41.9010,-87.6199
2022-08-08,41.8035,-87.7040
2022-08-08,41.7510,-87.6270
2022-08-08,41.8828,-87.6962
2022-08-08,41.9214,-87.6874
2022-08-08,41.8230,-87.7046
2022-08-08,41.9315,-87.7437
2022-08-08,41.7643,-87.5858
2022-08-08,41.9689,-87.6746
2022-08-08,41.7759,-87.6154
2022-08-08,41.8630,-87.6907
2022-08-08,41.6930,-87.6530
2022-08-08,41.8222,-87.7044
2022-08-08,41.9614,-87.6546
2022-08-08,41.9093,-87.7656
2022-08-08,41.8601,-87.6388
2022-08-08,41.9537,-87.7275
2022-08-08,41.7671,-87.6444
2022-08-08,41.8958,-87.6968
2022-08-08,41.7395,-87.6536
2022-08-08,41.7721,-87.6820
2022-08-08,42.0120,-87.7077
2022-08-08,41.7610,-87.6833
2022-08-08,41.9569,-87.7237
2022-08-08,41.8465,-87.6345
2022-08-08,41.8480,-87.6759
2022-08-08,41.7719,-87.6059
2022-08-08,41.9837,-87.6532
2022-08-08,42.0072,-87.6824
2022-08-08,41.9008,-87.6196
2022-08-08,41.9010,-87.6199
2022-08-08,41.6976,-87.6412
2022-08-08,41.8373,-87.7050
2022-08-08,41.8768,-87.6353
2022-08-08,41.8742,-87.6470
2022-08-08,41.7559,-87.6484
2022-08-08,41.8467,-87.7376
2022-08-08,41.7971,-87.7543
2022-08-08,41.7245,-87.5540
2022-08-08,41.7661,-87.5911
2022-08-08,41.9754,-87.7489
2022-08-08,41.8869,-87.7224
2022-08-08,41.8788,-87.6260
2022-08-08,41.8425,-87.6950
2022-08-08,41.9754,-87.7485
2022-08-08,41.9765,-87.6548
2022-08-08,41.8870,-87.6311
2022-08-08,41.9183,-87.6498
2022-08-08,41.7956,-87.7625
2022-08-08,41.9687,-87.6751
2022-08-08,41.8354,-87.6697
2022-08-08,41.8162,-87.7315
2022-08-08,41.7921,-87.7866
2022-08-08,,
2022-08-08,41.9394,-87.6841
2022-08-08,41.9463,-87.7262
2022-08-08,41.7937,-87.7012
2022-08-08,41.8528,-87.6422
2022-08-08,41.8530,-87.6416
2022-08-08,41.8172,-87.6142
2022-08-08,,
2022-08-08,41.8674,-87.6240
2022-08-08,41.8900,-87.6371
2022-08-08,41.9100,-87.7088
2022-08-08,41.9117,-87.7580
2022-08-08,41.7928,-87.6242
2022-08-08,41.9685,-87.7109
2022-08-08,41.7543,-87.5862
2022-08-08,41.8406,-87.6170
2022-08-08,41.8675,-87.6192
2022-08-08,41.8865,-87.7453
2022-08-08,41.9122,-87.6747
2022-08-08,41.8530,-87.6294
2022-08-08,41.8766,-87.6299
2022-08-08,41.8619,-87.6760
2022-08-08,41.9231,-87.7024
2022-08-08,41.8522,-87.6855
2022-08-08,41.8972,-87.7316
2022-08-08,41.8779,-87.6433
2022-08-08,41.8603,-87.6177
2022-08-08,41.8458,-87.6210
2022-08-08,41.9443,-87.7362
2022-08-08,,
2022-08-08,41.8763,-87.6765
2022-08-08,41.9209,-87.6966
2022-08-08,41.8980,-87.6260
2022-08-08,41.7128,-87.6092
2022-08-08,41.9008,-87.6197
2022-08-08,41.8993,-87.6187
2022-08-08,41.9025,-87.6242
2022-08-08,41.9736,-87.8440
2022-08-08,41.9859,-87.7875
2022-08-08,41.6948,-87.7011
2022-08-08,41.7752,-87.6995
2022-08-08,41.8237,-87.6217
2022-08-08,41.9010,-87.6199
2022-08-08,41.7196,-87.6394
2022-08-08,41.8588,-87.7251
2022-08-08,41.9346,-87.6686
2022-08-08,41.8991,-87.6371
2022-08-08,41.7695,-87.6153
2022-08-08,41.8164,-87.6921
2022-08-08,41.9543,-87.6737
2022-08-08,41.8991,-87.6371
2022-08-07,41.9200,-87.7167
2022-08-07,41.9330,-87.6415
2022-08-07,41.7507,-87.6315
2022-08-07,41.9389,-87.7454
2022-08-07,41.9165,-87.6970
2022-08-07,41.9323,-87.6783
2022-08-07,41.9979,-87.6884
2022-08-07,41.8909,-87.6804
2022-08-07,41.7788,-87.7228
2022-08-07,41.6822,-87.6725
2022-08-07,41.7217,-87.6360
2022-08-07,41.7948,-87.6229
2022-08-07,41.6990,-87.6573
2022-08-07,41.9100,-87.7361
2022-08-07,41.7988,-87.6743
2022-08-07,41.8126,-87.7015
2022-08-07,41.8293,-87.6849
2022-08-07,41.7174,-87.5376
2022-08-07,41.6850,-87.6423
2022-08-07,41.8816,-87.6495
2022-08-07,41.8720,-87.7003
2022-08-07,41.8976,-87.7678
2022-08-07,41.8757,-87.7474
2022-08-07,41.8186,-87.6947
2022-08-07,41.9134,-87.8006
2022-08-07,42.0054,-87.6611
2022-08-07,41.8969,-87.6225
2022-08-07,41.7635,-87.5764
2022-08-07,41.7640,-87.5764
2022-08-07,41.8803,-87.6765
2022-08-07,41.8085,-87.6817
2022-08-07,41.9672,-87.7193
2022-08-07,41.7527,-87.7222
2022-08-07,41.9311,-87.7682
2022-08-07,41.9327,-87.6878
2022-08-07,41.8815,-87.6718
2022-08-07,41.7216,-87.6258
2022-08-07,41.7785,-87.7419
2022-08-07,41.8846,-87.6294
2022-08-07,41.8859,-87.6293
2022-08-07,41.7860,-87.7230
2022-08-07,41.9372,-87.7404
2022-08-07,42.0120,-87.7069
2022-08-07,41.8182,-87.7241
2022-08-07,41.7306,-87.6532
2022-08-07,41.8732,-87.6241
2022-08-07,41.8807,-87.7157
2022-08-07,41.8796,-87.7451
2022-08-07,41.8676,-87.6204
2022-08-07,41.8008,-87.6964
2022-08-07,41.8900,-87.6575
2022-08-07,41.9243,-87.6680
2022-08-07,41.9243,-87.6680
2022-08-07,41.6574,-87.6160
2022-08-07,41.9274,-87.7781
2022-08-07,41.9467,-87.7127
2022-08-07,41.8735,-87.7131
2022-08-07,41.7141,-87.5508
2022-08-07,41.9396,-87.6782
2022-08-07,41.6517,-87.5275
2022-08-07,41.7581,-87.6249
2022-08-07,41.9346,-87.7272
2022-08-07,41.9204,-87.6372
2022-08-07,41.7657,-87.6200
2022-08-07,41.9718,-87.7274
2022-08-07,41.9556,-87.6509
2022-08-07,41.7998,-87.7347
2022-08-07,41.8577,-87.6401
2022-08-07,41.9556,-87.6509
2022-08-07,41.9027,-87.7056
2022-08-07,41.8921,-87.6116
2022-08-07,41.9264,-87.7074
2022-08-07,41.8745,-87.7171
2022-08-07,41.7932,-87.7233
2022-08-07,41.9423,-87.6401
2022-08-07,41.8856,-87.6581
2022-08-07,41.7583,-87.6280
2022-08-07,41.8888,-87.6672
2022-08-07,41.7065,-87.6854
2022-08-07,41.7242,-87.5971
2022-08-07,41.7793,-87.6886
2022-08-07,41.8699,-87.6618
2022-08-07,41.7245,-87.5971
2022-08-07,41.6589,-87.5933
2022-08-07,41.7668,-87.6637
2022-08-07,41.7942,-87.6236
2022-08-07,41.7719,-87.6934
2022-08-07,41.8812,-87.6932
2022-08-07,41.8566,-87.6821
2022-08-07,41.9446,-87.6454
2022-08-07,41.9947,-87.6606
2022-08-07,41.6591,-87.5457
2022-08-07,41.9613,-87.6522
2022-08-07,41.8820,-87.6366
2022-08-07,41.9203,-87.6709
2022-08-07,41.7648,-87.6658
2022-08-07,41.8818,-87.6472
2022-08-07,41.8085,-87.6895
2022-08-07,41.9653,-87.6715
2022-08-07,41.7703,-87.6641
2022-08-07,41.7938,-87.6844
2022-08-07,41.9531,-87.7647
2022-08-07,41.9256,-87.6359
2022-08-07,41.9421,-87.7762
2022-08-07,41.8858,-87.6414
2022-08-07,41.9394,-87.7657
2022-08-07,41.8383,-87.6329
2022-08-07,41.9830,-87.6745
2022-08-07,41.7680,-87.5669
2022-08-07,41.8979,-87.6554
2022-08-07,41.9256,-87.6359
2022-08-07,41.8820,-87.6365
2022-08-07,41.7929,-87.7034
2022-08-07,41.7743,-87.6056
2022-08-07,41.8191,-87.7241
2022-08-07,41.7661,-87.5944
2022-08-07,41.9620,-87.7069
2022-08-07,41.7182,-87.6142
2022-08-07,41.9041,-87.7209
2022-08-07,41.7728,-87.6292
2022-08-07,41.9736,-87.6548
2022-08-07,41.9103,-87.6959
2022-08-07,41.8797,-87.7258
2022-08-07,41.9705,-87.6891
2022-08-07,41.9144,-87.6534
2022-08-07,41.7514,-87.6052
2022-08-07,41.7733,-87.6033
2022-08-07,41.8530,-87.6238
2022-08-07,41.9097,-87.7512
2022-08-07,41.8878,-87.6368
2022-08-07,41.9900,-87.7482
2022-08-07,41.9611,-87.7265
2022-08-07,41.7502,-87.6828
2022-08-07,41.9967,-87.6900
2022-08-07,41.9610,-87.7181
2022-08-07,41.8953,-87.7188
2022-08-07,41.8960,-87.6772
2022-08-07,41.9399,-87.6441
2022-08-07,41.9194,-87.6369
2022-08-07,41.9466,-87.7005
2022-08-07,41.8236,-87.6275
2022-08-07,41.7717,-87.7419
2022-08-07,41.9543,-87.6570
2022-08-07,41.8030,-87.7220
2022-08-07,41.8037,-87.5856
2022-08-07,41.9830,-87.7857
2022-08-07,41.8579,-87.6538
2022-08-07,41.7992,-87.6965
2022-08-07,41.8984,-87.6274
2022-08-07,41.7488,-87.6636
2022-08-07,41.9466,-87.7005
2022-08-07,41.9289,-87.6696
2022-08-07,41.8190,-87.7018
2022-08-07,41.9656,-87.6549
2022-08-07,41.8097,-87.6024
2022-08-07,41.9082,-87.7253
2022-08-07,41.7650,-87.6687
2022-08-07,41.6793,-87.6626
2022-08-07,41.7507,-87.6369
2022-08-07,41.8922,-87.6255
2022-08-07,41.8515,-87.7176
2022-08-07,41.8615,-87.6179
2022-08-07,41.7536,-87.6951
2022-08-07,41.9381,-87.6542
2022-08-07,41.8201,-87.6944
2022-08-07,41.7072,-87.6284
2022-08-07,41.8950,-87.7640
2022-08-07,41.7072,-87.6284
2022-08-07,41.7944,-87.6485
2022-08-07,41.9095,-87.7460
2022-08-07,41.9945,-87.7604
2022-08-07,41.9154,-87.6872
2022-08-07,41.8163,-87.6459
2022-08-07,41.7864,-87.7033
2022-08-07,41.8917,-87.6252
2022-08-07,41.8749,-87.6308
2022-08-07,41.9170,-87.7277
2022-08-07,41.7790,-87.7105
2022-08-07,41.9397,-87.6625
2022-08-07,42.0121,-87.7046
2022-08-07,41.8220,-87.6911
2022-08-07,41.9697,-87.6888
2022-08-07,41.8744,-87.7256
2022-08-07,41.8914,-87.6673
2022-08-07,42.0222,-87.6753
2022-08-07,41.8575,-87.7129
2022-08-07,41.9653,-87.6545
2022-08-07,41.7176,-87.6593
2022-08-07,41.7800,-87.6255
2022-08-07,41.8831,-87.6557
2022-08-07,41.7214,-87.6601
2022-08-07,41.7566,-87.6358
2022-08-07,41.7646,-87.6833
2022-08-07,41.9945,-87.7142
2022-08-07,41.8933,-87.6321
2022-08-07,41.9255,-87.7954
2022-08-07,41.8177,-87.6653
2022-08-07,41.8713,-87.7363
2022-08-07,41.7382,-87.5402
2022-08-07,41.9138,-87.7743
2022-08-07,41.8933,-87.6312
2022-08-07,41.9491,-87.6564
2022-08-07,41.8820,-87.6366
2022-08-07,41.9533,-87.7570
2022-08-07,41.9187,-87.7561
2022-08-07,41.9118,-87.7278
2022-08-07,41.9247,-87.7184
2022-08-07,41.8043,-87.5826
2022-08-07,41.7445,-87.5760
2022-08-07,41.7187,-87.5852
2022-08-07,41.8845,-87.6474
2022-08-07,41.9143,-87.7067
2022-08-07,41.8997,-87.6723
2022-08-07,41.8425,-87.6344
2022-08-07,41.8464,-87.7111
2022-08-07,41.8914,-87.6295
2022-08-07,41.8503,-87.6756
2022-08-07,41.9366,-87.6341
2022-08-07,41.8578,-87.6732
2022-08-07,41.8421,-87.6254
2022-08-07,41.9649,-87.6612
2022-08-07,41.9036,-87.7167
2022-08-07,41.7692,-87.6304
2022-08-07,41.7456,-87.6671
2022-08-07,41.7552,-87.7246
2022-08-07,41.9008,-87.6197
2022-08-07,41.9555,-87.9273
2022-08-07,,
2022-08-07,41.7422,-87.6042
2022-08-07,41.7941,-87.6657
2022-08-07,41.8865,-87.6656
2022-08-07,41.8948,-87.6159
2022-08-07,41.6920,-87.5391
2022-08-07,41.9036,-87.6611
2022-08-07,41.9896,-87.7793
2022-08-07,41.6632,-87.6177
2022-08-07,41.8405,-87.7246
2022-08-07,41.9196,-87.6876
2022-08-07,41.8824,-87.7587
2022-08-07,41.7368,-87.6015
2022-08-07,41.7973,-87.6999
2022-08-07,42.0094,-87.6902
2022-08-07,41.8656,-87.7728
2022-08-07,41.8962,-87.6326
2022-08-07,41.8662,-87.7253
2022-08-07,41.7004,-87.6428
2022-08-07,41.6517,-87.6174
2022-08-07,41.7932,-87.7355
2022-08-07,41.9452,-87.8161
2022-08-07,41.8212,-87.6849
2022-08-07,41.7088,-87.6815
2022-08-07,41.7562,-87.6421
2022-08-07,41.8049,-87.5833
2022-08-07,41.9610,-87.7696
2022-08-07,41.7757,-87.7420
2022-08-07,41.9573,-87.7332
2022-08-07,41.8933,-87.6353
2022-08-07,42.0008,-87.7035
2022-08-07,42.0156,-87.8186
2022-08-07,41.9381,-87.8066
2022-08-07,41.8698,-87.7365
2022-08-07,41.8949,-87.7459
2022-08-07,41.9285,-87.7466
2022-08-07,41.7159,-87.6432
2022-08-07,41.9467,-87.7084
2022-08-07,41.8857,-87.7553
2022-08-07,41.8803,-87.6964
2022-08-07,41.9271,-87.6531
2022-08-07,41.7337,-87.5850
2022-08-07,41.8581,-87.7056
2022-08-07,41.7536,-87.6951
2022-08-07,41.7870,-87.6572
2022-08-07,41.7795,-87.7033
2022-08-07,41.7001,-87.6175
2022-08-07,41.7546,-87.6934
2022-08-07,41.7735,-87.7032
2022-08-07,41.9424,-87.7478
2022-08-07,41.7558,-87.6467
2022-08-07,41.9536,-87.7185
2022-08-07,41.9545,-87.7561
2022-08-07,41.7536,-87.6951
2022-08-07,41.8206,-87.6934
2022-08-07,41.9764,-87.6600
2022-08-07,41.7365,-87.6147
2022-08-07,41.7651,-87.6591
2022-08-07,41.8801,-87.6964
2022-08-07,41.8941,-87.6771
2022-08-07,41.8122,-87.7114
2022-08-07,41.9359,-87.7918
2022-08-06,41.7493,-87.7221
2022-08-06,41.8817,-87.7651
2022-08-06,41.8967,-87.6331
2022-08-06,41.9109,-87.6591
2022-08-06,41.9776,-87.6858
2022-08-06,41.7895,-87.7373
2022-08-06,41.8693,-87.6583
2022-08-06,41.9399,-87.6447
2022-08-06,41.8693,-87.6588
2022-08-06,41.6964,-87.6601
2022-08-06,41.7862,-87.7019
2022-08-06,41.9655,-87.6558
2022-08-06,41.7935,-87.6713
2022-08-06,41.7065,-87.6841
2022-08-06,41.8530,-87.6300
2022-08-06,41.8661,-87.7203
2022-08-06,41.8807,-87.7380
2022-08-06,41.9034,-87.6734
2022-08-06,41.6591,-87.6152
2022-08-06,41.8912,-87.6151
2022-08-06,41.7515,-87.5767
2022-08-06,41.8576,-87.6391
2022-08-06,41.9404,-87.6386
2022-08-06,41.8206,-87.6934
2022-08-06,41.9315,-87.7542
2022-08-06,41.8777,-87.6242
2022-08-06,41.9037,-87.7731
2022-08-06,41.8847,-87.6159
2022-08-06,41.7165,-87.6429
2022-08-06,41.8455,-87.7049
2022-08-06,41.9258,-87.7343
2022-08-06,41.6632,-87.6389
2022-08-06,41.8742,-87.7354
2022-08-06,41.9540,-87.6786
2022-08-06,41.8745,-87.6395
2022-08-06,41.8477,-87.6857
2022-08-06,41.9378,-87.6375
2022-08-06,41.8821,-87.6792
2022-08-06,41.6927,-87.6435
2022-08-06,41.8968,-87.7591
2022-08-06,41.9277,-87.7717
2022-08-06,41.9172,-87.7291
2022-08-06,41.9252,-87.6744
2022-08-06,41.8370,-87.7244
2022-08-06,41.9171,-87.7211
2022-08-06,41.7125,-87.6336
2022-08-06,41.8549,-87.6856
2022-08-06,41.7733,-87.6023
2022-08-06,41.7929,-87.7594
2022-08-06,41.9209,-87.6891
2022-08-06,41.9808,-87.8068
2022-08-06,41.9368,-87.7663
2022-08-06,41.9811,-87.7090
2022-08-06,41.7778,-87.7106
2022-08-06,41.7472,-87.6025
2022-08-06,,
2022-08-06,41.7353,-87.7022
2022-08-06,41.9681,-87.7503
2022-08-06,41.7375,-87.5501
2022-08-06,41.9376,-87.6808
2022-08-06,41.7222,-87.5860
2022-08-06,41.7855,-87.6618
